Title,Title_URL,Image,Likes,likes,comment,collect,share
没有人能比老人更懂玩泥巴！用泥巴做的面具，却轻如无物 #非遗传承 #纪录片解说 #极地 #藏文化 ,https://www.douyin.com/video/7304261956486040886,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/653af7af442c4081a683e6e2db3c8d85~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Q3xVZqJl3Yu9ibViedl2%2FKwGm%2F8%3D,2.1万,21000,537,6685,1250
从时光长河里，截取下的一抹旧时光，他用20倍微缩还原老巷味道 #非遗传承 #微缩 #传统手艺 #纪录片解说 ,https://www.douyin.com/video/7303882493575367963,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/13065c94be1d4f7da10e13b01c6a39ef~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=1zUvbwyKZUp4EIMls1ux6jDdYf8%3D,1010,1011,9,186,51
你有多久没见到过年画了？看着很简单的一幅画，制作难度超乎想象 #非遗传承 #木板年画 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7303470791377620263,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/205bce8c3aa245628668f10759bad475~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2F7UyR3IYxsqfrzlEcAAGY8OPELA%3D,3370,3370,72,499,179
老人将好好一幅画，编成了马赛克，竟然卖出了百倍以上的价格 #非遗传承 #纸织画 #纪录片解说 #传统手艺 ,https://www.douyin.com/video/7302714152613711131,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/167237b1d401488391a0065b535942be~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=btuJR%2BBb4SfiHswLrJ1LLXmltbE%3D,1582,1583,28,245,70
为了完成老人的心愿，男人深入随时可能山崩的山林，找寻一种锋芒 #非遗传承 #易贡藏刀 #纪录片解说 ,https://www.douyin.com/video/7302343076217916722,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/b18aeac1bd9e42e48b7323816e33812d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ng3nW9Fxyo3D6CTNDKpsgAf2Dms%3D,1.0万,10000,110,1058,214
老人能够手刃大黑熊，却无法夺回消逝的儿子，枯守木屋一辈子 #纪录片解说 #人物故事 #纪录片 ,https://www.douyin.com/video/7302036515268447551,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/758bade82fca4a9eb4601f089258fc02~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=FsSL4LxV9E8KI3R%2BHz2oWRbUz%2FQ%3D,4045,4046,44,497,96
这是公主们永葆青春的秘密，用草木熬制成的药水，竟有这样的魔力 #非遗传承 #普尔姆 #纪录片解说 #传统文化 ,https://www.douyin.com/video/7301687234137296165,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/4dc306a677b546ab808be2c47d44dd6a~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=BHjjAgZjcTSsXPefBiXOCehu7Sc%3D,7683,7683,123,892,599
老人用脚转出最原始的陶器，都没有固定的烧窑，却几乎件件精品 #非遗传承 #陶器 #传统手艺 #纪录片解说 ,https://www.douyin.com/video/7301277595050511653,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/0a2c4a67a2a9454fb322c1b810dddb84~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=rkHe71GsN0O3BvoIrmFRxKrWpqQ%3D,2461,2463,21,482,167
穿的时候有多潇洒，做的时候就有多狼狈，羊皮裘这玩意儿太难整 #非遗传承 #羊皮裘 #传统手艺 #古法 ,https://www.douyin.com/video/7300866792396786998,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/b2eb66eba5434668bd231da1c08e3103~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=N2SjJqbRIcjkrn1L2VgRYjNolKw%3D,1917,1917,23,254,108
蝉蛹里长出的野生菌，可不是谁都能驾驭的，吃的不对就要打小人 #金蝉花 #非遗传承 #纪录片解说 #传统文化 ,https://www.douyin.com/video/7300116634927222027,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/78509e5de3b44e8cbe8832c5b1f8fc57~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=4YddIgwWudoNxxdDpaQo5YwovHA%3D,5622,5623,86,1050,389
漆树上榨取出来的油，吃了就会浑身过敏，但却被当地人奉为至味 #漆油 #漆油鸡 #纪录片解说 #传统文化 ,https://www.douyin.com/video/7299745516907171109,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/4515538be5ca465bb08e2f6c4a60dbd7~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=BHEBLWTWqZDyaqAaA1QRfCok2%2B0%3D,4097,4098,344,439,269
看一眼石头就能知道你得了什么病，古老而神秘的藏医石诊，你信么 #非遗传承 #藏医 #纪录片解说 #传统文化 ,https://www.douyin.com/video/7299394636504681778,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/452d135eb39a43008b0d84e7260b6ad0~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=3Pw%2FiXmZOd4r46MDDpmNGCRSMJM%3D,1.7万,17000,793,1470,4941
从一截朽木到横冲直撞的独木舟，靠的竟是一坨牛粪 #非遗传承 #独木舟 #纪录片解说 #传统手艺 ,https://www.douyin.com/video/7299012108635720970,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/0ab150b41f9f4dc2bcb80933ea7c8ad1~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=q34xfYbF4cJTqscqXxTr7eaHBfU%3D,3917,3919,60,641,184
火药同款配方秘制的一块肉，香是真的香，但不要命也是真的不要命 #非遗美食 #肴肉 #纪录片解说 #传统手艺 ,https://www.douyin.com/video/7298707086454623542,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/9b3359062d594932b08cdfc75ac22fa3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=G%2FFXuudHaL%2FdCjibsVxaCP3fb28%3D,5670,5669,128,1061,286
一把剪刀的奇妙旅程，这门即将消失的手艺，真的是看一眼就少一眼 #非遗传承 #老手艺 #剪刀 #纪录片解说 ,https://www.douyin.com/video/7298308916591496474,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/d22c34e006e643b0bd32bc11e06e3044~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Cg7E%2FMywCxGC4u%2FcFt0Vxx6Nqxg%3D,2.9万,29000,262,2323,777
老人最爱给佛像敷面膜，看似大逆不道，却是对佛像最大的敬意 #非遗传承 #干漆夹苎 #纪录片解说 #传统手艺 ,https://www.douyin.com/video/7297890068847414564,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/d75cf972b4b447459bfc9314b5c2cc72~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=8MZwnDhueNnm2N%2BT9r7YGdEoHg8%3D,5.6万,56000,2055,5866,2568
小哥为了吃上一口饱饭，从民夫被逼成了理工男，打造水车灌溉系统 #非遗传承 #水车 #灌溉 #传统手艺 ,https://www.douyin.com/video/7297516586682895657,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/80090b17da08462b94eb475b96e3dd48~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=apIhPyMqsuoWXgKyCjKUEKdMwOo%3D,4318,4322,86,970,819
一米香云纱就能卖出上千元，但谁又能想到离了烂泥，它就不值钱了 #非遗传承 #香云纱 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7297113753550671123,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/238d3b3c0e9e425892cf3619525c6bdb~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=owX5bfaDOJCwgC387tis7iR9zbc%3D,6359,6359,197,1084,388
原来臭豆腐的卤汁竟然这么黑，不是真的好这一口，还真下不去嘴 #非遗美食 #臭豆腐 #百年老卤 #纪录片解说 ,https://www.douyin.com/video/7296430306473708810,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/2eafa9d7fef84598aa51c8fcbfe74bb7~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=t4jgw4FTfStGNdcOtfm55nB6yqs%3D,1716,1716,107,279,229
没人能拒绝野生竹荪，在她性感的网裙之下，是狂暴的鲜味海洋 #竹荪 #纪录片解说 #鲜味 #美食 #野山菌 ,https://www.douyin.com/video/7296081577761639743,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/e0389f78d8d844b399c3ee480577a777~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=YVXKR9Vsj7%2FasnmkGDpgwngy7FA%3D,2886,2887,73,953,191
这才是螃蟹的至鲜时刻，一生十三次蜕壳，只有这一次让人垂涎不已 #软壳蟹 #螃蟹 #美食 #鲜味 #纪录片解说 ,https://www.douyin.com/video/7295723688597425419,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/d03d9f7780854e6dafd6c4cdaeb863d8~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=gytu%2BSKFxEQjJIQp%2BAlFF%2FlVBeM%3D,10.4万,104000,2711,6903,15000
老人苦熬七天七夜，只为得到一块既能止血又能活血的龙血竭 #非遗传承 #龙血竭 #纪录片解说 #传统手艺 ,https://www.douyin.com/video/7295292418235075850,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/324f0d126478481fafe15dd989b03db0~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=EqqLOCTswjSk1Llm9BAXB3Fir24%3D,4704,4704,90,619,177
以五加皮命名的酒，曾经大名传遍大街小巷，而今却几乎见不到了 #非遗传承 #五加皮 #致中和 #传统手艺 ,https://www.douyin.com/video/7294921535175871807,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/c99586e3f1b943c9a214d5c0625de3d3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=wKuD21KOM4nXisfuvn%2B8UPnn2iw%3D,1.8万,18000,750,2517,862
用羽毛才能拿起，一万张厚度仅一毫米，这才是真正的奢侈品 #非遗传承 #金箔 #传统手艺 #老手艺 #黄金 ,https://www.douyin.com/video/7294546576310177060,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/c3ca79fb569b406bb95e74ddbd1441ad~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=uab6Z8jnwcNRn6Mvd7WyuLV16o8%3D,1.1万,11000,261,1946,405
老人一生只做了三张凉席，却一张也没卖出去，连雍正都觉得奢侈 #非遗传承 #象牙席 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7294209543704251675,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/215595c2ce3b45bc9280607acea7e9d9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=XqjPFTL0035mewQ0eJclODxVhuA%3D,4.6万,46000,1141,3287,1659
还记得小时候喝的雄黄酒么？竟然是用水从矿石中提炼而成的 #雄黄 #纪录片解说 #中药炮制 #非遗传承 ,https://www.douyin.com/video/7293825687369125174,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/fbca23003db746f1a2176825c880a582~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=E1KOOcAqj4GkuFcncLxL9asxAdY%3D,1803,1809,29,380,112
古代用来淬箭的剧毒，历经火烤水洗后，竟成回阳救逆第一品的良药 #非遗传承 #中医药 #附子 #中药炮制 ,https://www.douyin.com/video/7293486436601351435,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/3394f7c001e143b1a12e79061d7e42cc~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=wnIBHVipHwtJ4GQ%2FNgW1JdHK2WY%3D,1.9万,19000,1459,4155,1064
在古画上玩火，稍有不慎就会倾家荡产，但这是古画重生的唯一希望 #非遗传承 #古画修复 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7293066086591761691,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/b0334d7779cc493894e3672f5b8238e4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ElRyAhdMzqGgEfo9Yes2PSoULu8%3D,3567,3568,58,565,134
64岁的老人不顾儿女反对，执意要下海捞大米，一天只赚两百来块 #薄壳米 #海瓜子 #纪录片解说 #潮汕美食 ,https://www.douyin.com/video/7292694912800214308,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/9c9ee71b019b4db18a724f8bc03ccdd4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=uFIuQeflcuXjS%2BIqkOe4nr1qdoQ%3D,9381,9381,176,1434,512
童子尿竟是水银的天然克星，两者结合就能化毒为药，成就藏药之王 #非遗传承 #水银 #佐太 #传统手艺 ,https://www.douyin.com/video/7292323915974593819,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/55fdfdc39b0e4e1788d7422e079e5fa4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=jZeLfPGLA9zCZbn0uk8H9bJgR1w%3D,4202,4201,189,670,232
原来牛奶中泛起的点点微黄，就是传说中的酥油，一斤才卖30块 #非遗美食 #酥油茶 #打酥油 #纪录片解说 ,https://www.douyin.com/video/7291949674204826918,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/68c2b7f7efe04abca9eb6c3cfea4d0c4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ppNOA0AvArZoPy3uQAaRmdep7wc%3D,4.1万,41000,2821,3634,2531
萎缩成牙签的竹简，还能被恢复原貌，从而揭开了论语的未知篇章 #古籍修复 #纪录片解说 #考古 #竹简 ,https://www.douyin.com/video/7291581723567983910,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/fcb406a41f264ab7ac5915e40951fb7e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=02fbgX%2B2ld1pCiw49l5tN9BA%2Boc%3D,21.9万,219000,61000,14000,26000
吃灰也能有滋有味，这是你从没见过的豆腐神仙吃法 #非遗美食 #灰豆腐 #豆腐的神仙吃法 #美食 #老手艺 ,https://www.douyin.com/video/7291220575941381437,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/87e9f57782cb473fa2226b7ca0d2bbc4~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=9%2BP0M4fkrdPKYx0BIZmnwBfTchw%3D,4047,4048,169,645,410
据说用过的皇帝都说好，鹅梨与沉香如此奇葩的组合，竟成闺中秘宝 #非遗传承 #鹅梨帐中香 #纪录片解说 ,https://www.douyin.com/video/7290853813685161257,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/860bb18dce9a4813b95f54c38797a4da~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=a5Ma5n9g4wzg351zEGR3wiEN9F4%3D,20.9万,209000,6038,36000,18000
这把木锁到底有什么魔力，即便是破旧不堪，村民也视之为最佳保镖 #非遗传承 #八盖木锁 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7290482678237842749,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/a1e54749ce844dda8de1e6e846b363bc~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=YxFe833i5BDXrUTgaQUqMU%2F24W0%3D,4910,4909,70,1109,155
脚踩出来的皇家御用，被皇帝抢着要，难道真的是因为注入了脚气？#非遗传承 #御窑金砖 #传统文化 #纪录片解说 ,https://www.douyin.com/video/7290102450336451901,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/263914aa6c5e4548856297c630e8ebed~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=fEFk50nv3KwWl7IAGgxACFQdd4E%3D,8.7万,87000,1824,7611,3775
烤肉界的刺身，半生不熟的生皮，十个外地人吃吐九个的黑暗料理 #非遗美食 #生皮 #白族生皮 #纪录片解说 ,https://www.douyin.com/video/7289731384309009727,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/a04ed4548ca74184818e57417400c844~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=10ESpyLMq%2Fg5cxJFdIf%2BmskVDnY%3D,1.7万,17000,3048,1913,7755
用树皮做成的船，是老人一生传奇故事的缩影！大兴安岭最后的猎人 #非遗传承 #桦皮船 #老手艺 #纪录片解说 ,https://www.douyin.com/video/7289360320710200632,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/b1a4f3586d4848c7a3189efaa8f0d433~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=sIdGYSCQDABXE7EFDQERxCb6qQs%3D,4504,4506,68,678,192
泥条盘起来的古老陶器，新石器至今从未改变，黎族老人一生的归宿 #非遗传承 #黎陶 #老手艺 #传统文化 ,https://www.douyin.com/video/7289010582362098955,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/3fa0cdd9e0b548fb9762a435d6cc8aa2~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=6y7Yrh5xkxbaU%2BeW%2BkcnFTQs7V8%3D,6921,6927,75,917,229
几块钱的扇子却是许多人难以割舍的回忆，你还记得它么？#非遗传承 #蒲扇 #纪录片解说 #老手艺 #传统手艺 ,https://www.douyin.com/video/7288636476231830825,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/f75b6f59f3354efdbe0f4378fdf5ac9d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=yzAeb%2BfGYvpqYyyo5iWWfcSAya0%3D,6500,6501,372,724,474
跟着这群人去打鼓一定很有意思！一招一式尽显优雅，不似仙却近神 #非遗传承 #优人神鼓 #纪录片解说 ,https://www.douyin.com/video/7288255615829380411,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ooecKlABbACmAXn3AWuKS7Qgw8RfRJdAUCDIAU~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=xAwQZ%2FmAImtyGc9hEBzDhjWgbuk%3D,870,871,29,169,52
原来这才是板蓝根的真面目！治感冒只是附带，真正的用途竟是染料 #非遗传承 #板蓝根 #蓝靛 #老手艺 ,https://www.douyin.com/video/7287899261948136762,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oAJzfCXXeADAAAijEAAThNHZC0IalIAg1AQRgV~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=VG7RawJ0amHFVFeKVi5VyzRN6Ns%3D,1165,1165,25,213,121
当纸张从二维化为三维立体，竟然能那么惊艳！#非遗传承 #盘纸 #纪录片解说 #老手艺 #传统文化 ,https://www.douyin.com/video/7287542448337734931,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ogAA2ZyEAjI0hPMAfUAAQEIziQYBkAFBA8tyJD~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=CosGnC8tKBj6pQ1BxAnX5XcpMDc%3D,4796,4796,99,687,378
这一碗臭逾百年的泔水，被雷山人奉为镇寨之宝，你敢喝吗？ #非遗传承 #雷山庵汤 #纪录片解说 #传统美食 ,https://www.douyin.com/video/7287135352240852243,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o0AAIIADhIyAiUcFVUhzBfkAIgIzgQpBvEtAng~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=PkDv%2Bb%2B7dh7w6k8H38NAZi3I7uE%3D,1.0万,10000,392,1155,1001
